predicted_priority_rank,platform_shop_id,year_month,shop_name,brand,category,sido,sigungu,predictive_rank_score,decision_band,explanation_index,signal_decomposition_index,action_band,risk_flag,top_positive_signal,top_negative_signal,model_probability_raw,probability_band,probability_score,growth_alpha_score,review_growth_score,operation_score,stability_score,market_fit_score,ranking_basis,score_role
206,ba_14688693,2025-09,본죽 평촌학원가점,본그룹,백반·죽·국수,경기도,안양시,0.388,Watch,67.95,67.95,Backlog,none,model_probability,operation,0.388,1,95.68418270921748,86.9746943649348,21.491236842105263,17.5,68.63904702517328,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
207,ba_14691270,2025-09,본죽&비빔밥 대구용산장기점,본그룹,백반·죽·국수,대구광역시,달서구,0.388,Watch,67.59,67.59,Backlog,none,model_probability,review_growth,0.388,1,96.42692402033347,36.559209811981226,34.21052631578947,89.4464952480491,61.56045247786697,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
208,ba_14691295,2025-09,본죽&비빔밥 대구월촌역점,본그룹,백반·죽·국수,대구광역시,달서구,0.388,Watch,67.16,67.16,Backlog,none,operation,review_growth,0.388,1,97.40110016871772,32.83910647861039,32.282210526315794,98.53809942490788,52.32722368921969,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
209,ba_14690752,2025-09,본 죽&비빔밥 양산이마트앞점,본그룹,백반·죽·국수,경상남도,양산시,0.388,Watch,65.61,65.61,Backlog,none,model_probability,review_growth,0.388,1,94.71744418544247,61.1758042414703,25.98684210526316,35.80408353717572,79.00969320450454,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
210,ba_14690053,2025-09,본죽&비빔밥 동백중앙점,본그룹,백반·죽·국수,경기도,용인시,0.388,Watch,65.41,65.41,Backlog,none,model_probability,operation,0.388,1,98.39046211259108,49.28975073808957,34.50292105263158,33.37270853503751,84.65525543140421,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
211,ba_14695006,2025-09,본죽 안양관양동점,본그룹,백반·죽·국수,경기도,안양시,0.388,Watch,65.09,65.09,Backlog,none,model_probability,review_growth,0.388,1,94.91612805083892,44.353276019143365,15.296052631578949,64.80927194912093,87.63611855418237,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
212,ba_14690677,2025-09,본죽&비빔밥 김해어방점,본그룹,백반·죽·국수,경상남도,김해시,0.388,Watch,64.92,64.92,Backlog,none,model_probability,review_growth,0.388,1,95.45194208718752,53.74094060769906,28.91318421052632,55.014099286352085,54.92477054799635,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
213,ba_14679019,2025-09,굽네치킨 울산반구점,굽네치킨,치킨,울산광역시,중구,0.388,Watch,64.9,64.9,Backlog,stability_risk,model_probability,stability,0.388,1,94.89748471825236,43.826133716494574,44.3123947368421,93.9125111392024,0.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
214,ba_14449139,2025-09,굽네치킨&피자 용운판암점,굽네치킨,치킨,대전광역시,동구,0.388,Watch,64.56,64.56,Backlog,stability_risk,model_probability,stability,0.388,1,95.39664101186274,43.94880177220201,40.12871052631579,94.46216400217584,0.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
215,ba_14692190,2025-09,본죽&비빔밥 세종다정점,본그룹,백반·죽·국수,세종특별자치시,다정중앙로,0.388,Watch,64.37,64.37,Backlog,none,operation,review_growth,0.388,1,96.53598696107532,33.4765680014291,17.973131578947367,99.29455424374189,46.22636959405978,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
216,ba_14687350,2025-09,본죽&비빔밥 구로구청점,본그룹,백반·죽·국수,서울특별시,구로구,0.388,Watch,64.25,64.25,Backlog,none,model_probability,review_growth,0.388,1,97.85967057241936,45.78662775194604,37.277394736842105,58.423377402061575,42.27337760041297,64.02857627802129,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
217,ba_14691084,2025-09,본죽&비빔밥 대전죽동점,본그룹,백반·죽·국수,대전광역시,유성구,0.388,Watch,63.94,63.94,Backlog,none,model_probability,review_growth,0.388,1,94.79260980836094,28.34160293316992,8.168868421052633,94.64506621598969,82.52290534813862,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
218,ba_14689387,2025-09,본죽&비빔밥 성남금광점,본그룹,백반·죽·국수,경기도,성남시,0.388,Watch,63.5,63.5,Backlog,stability_risk,model_probability,operation,0.388,1,96.260192016328,81.80086482863746,22.915684210526315,17.5,32.963413125380825,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
219,ba_10706208,2025-09,굽네치킨 부산우동점,굽네치킨,치킨,부산광역시,해운대구,0.388,Watch,62.89,62.89,Backlog,stability_risk,operation,review_growth,0.388,1,96.03993560488406,33.26905435577184,20.249105263157897,99.31610736877396,30.197743751768087,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
220,ba_14688707,2025-09,본죽 명학역점,본그룹,백반·죽·국수,경기도,안양시,0.388,Watch,62.59,62.59,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.388,1,94.712229832039,5.406733673694881,46.22426315789473,99.03441999856312,62.96341650222568,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
221,ba_10469515,2025-09,굽네치킨&피자 성서계명대점,굽네치킨,치킨,대구광역시,달서구,0.388,Watch,61.47,61.47,Backlog,stability_risk,model_probability,stability,0.388,1,96.49991764367144,38.36291575960277,33.151842105263164,77.15225788656214,15.580685110038893,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
222,ba_14309634,2025-09,굽네치킨&피자 삼성2동점,굽네치킨,치킨,서울특별시,강남구,0.388,Watch,61.34,61.34,Backlog,stability_risk,model_probability,stability,0.388,1,97.86116129633844,34.30527019811956,41.176473684210535,70.00686893989415,0.0,77.82628128724673,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
223,ba_14689454,2025-09,본죽&비빔밥 광교아브뉴프랑점,본그룹,백반·죽·국수,경기도,수원시,0.388,Watch,61.29,61.29,Backlog,none,model_probability,operation,0.388,1,94.9667325402658,54.52791837264519,27.47110526315789,17.5,76.72959290703622,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
224,ba_14249433,2025-09,굽네치킨 부산하단점,굽네치킨,치킨,부산광역시,사하구,0.388,Watch,60.9,60.9,Backlog,stability_risk,operation,stability,0.388,1,94.90635060235164,34.232396549265346,28.348105263157898,99.11763900910364,0.0,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
225,ba_14692459,2025-09,본죽&비빔밥 천안불당점,본그룹,백반·죽·국수,충청남도,천안시,0.388,Watch,60.61,60.61,Backlog,growth_alpha_direction_risk;stability_risk,model_probability,growth_alpha,0.388,1,97.78103820943196,5.397976420486056,46.172236842105264,97.2110854906415,35.342563099837605,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
226,ba_14688728,2025-09,본죽&비빔밥 판교역점,본그룹,백반·죽·국수,경기도,성남시,0.388,Watch,59.87,59.87,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.388,1,94.76149464465534,1.9865939755529665,25.92592105263158,97.95377025737169,76.22751321839118,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
227,ba_14691172,2025-09,본죽 대구산격점,본그룹,백반·죽·국수,대구광역시,북구,0.388,Watch,59.55,59.55,Backlog,growth_alpha_direction_risk,model_probability,growth_alpha,0.388,1,96.0062259139202,3.8644594471834304,37.07094736842105,93.11841543990612,54.50463290081132,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
228,ba_14691949,2025-09,본죽&비빔밥 부산범일점,본그룹,백반·죽·국수,부산광역시,동구,0.388,Watch,59.26,59.26,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.388,1,94.75621492136152,3.382500137039932,34.21052631578947,98.3824379663429,53.60261322320987,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
229,ba_14691894,2025-09,본죽 광양마동점,본그룹,백반·죽·국수,전라남도,광양시,0.388,Watch,58.92,58.92,Backlog,growth_alpha_direction_risk,model_probability,growth_alpha,0.388,1,95.4017386261564,8.703362846200413,65.78947368421053,54.46410554360061,53.15691152193615,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
230,ba_14690695,2025-09,본죽&비빔밥 김해구산점,본그룹,백반·죽·국수,경상남도,김해시,0.388,Watch,58.7,58.7,Backlog,growth_alpha_direction_risk;stability_risk,model_probability,growth_alpha,0.388,1,97.63551122022228,7.661870481666113,59.608315789473686,68.55878991519016,33.8680574452749,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
231,ba_14719554,2025-09,본죽&비빔밥 파주금릉역점,본그룹,백반·죽·국수,경기도,파주시,0.388,Watch,58.66,58.66,Backlog,growth_alpha_direction_risk;stability_risk,model_probability,growth_alpha,0.388,1,98.92035118612634,4.3404771273017,39.89602631578948,93.48613731222268,29.453381314502217,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
232,ba_14689395,2025-09,본죽&비빔밥 용인둔전점,본그룹,백반·죽·국수,경기도,용인시,0.388,Watch,58.36,58.36,Backlog,growth_alpha_direction_risk;stability_risk,model_probability,growth_alpha,0.388,1,98.15666507753387,5.9907648668091085,49.69039473684211,75.5392990256619,37.18651029768417,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
233,ba_14689855,2025-09,본죽&비빔밥 안양동편마을점,본그룹,백반·죽·국수,경기도,안양시,0.388,Watch,58.34,58.34,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.388,1,95.61580682728972,1.9968588065293909,25.98684210526316,97.6699874444494,58.24731473550469,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
234,ba_13203399,2025-09,본죽&비빔밥 제주강정점,본그룹,백반·죽·국수,제주특별자치도,서귀포시,0.388,Watch,58.06,58.06,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.388,1,96.01573480690996,3.1651428953707232,32.92052631578947,97.71069890284328,40.64967651816664,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
235,ba_14689464,2025-09,본죽&비빔밥 파주금촌점,본그룹,백반·죽·국수,경기도,파주시,0.388,Watch,57.96,57.96,Backlog,growth_alpha_direction_risk,model_probability,growth_alpha,0.388,1,95.4976781591846,2.677086763372979,30.023921052631582,89.34371361712755,59.66186156314923,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
236,ba_14767931,2025-09,본죽&비빔밥 신중동점,본그룹,백반·죽·국수,경기도,부천시,0.388,Watch,57.95,57.95,Backlog,growth_alpha_direction_risk;stability_risk,operation,growth_alpha,0.388,1,95.93676896776516,1.1654740082230637,50.0,97.13774499574068,20.06846552825916,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
237,ba_14689595,2025-09,본죽&비빔밥 시흥배곧점,본그룹,백반·죽·국수,경기도,시흥시,0.388,Watch,57.8,57.8,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.388,1,97.67003913986976,2.458731859945806,28.72807894736843,97.7175839288952,40.38782331604445,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
238,ba_14691178,2025-09,본죽&비빔밥 대구서구청점,본그룹,백반·죽·국수,대구광역시,서구,0.388,Watch,57.68,57.68,Backlog,growth_alpha_direction_risk;stability_risk,model_probability,growth_alpha,0.388,1,98.43575293432728,2.486245154204424,28.89136842105264,97.32334135018354,36.73310140183456,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
239,ba_14706394,2025-09,본죽&비빔밥 호탄점,본그룹,백반·죽·국수,경상남도,진주시,0.388,Watch,57.53,57.53,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.388,1,96.08896774248748,1.3670238535938042,22.248815789473685,99.66694434846272,52.71061142917456,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
240,ba_14735878,2025-09,본죽&비빔밥 시흥능곡점,본그룹,백반·죽·국수,경기도,시흥시,0.388,Watch,56.03,56.03,Backlog,growth_alpha_direction_risk,operation,growth_alpha,0.388,1,95.83562720995764,0.2505073248603444,15.622394736842107,98.21210840879776,53.521288586599326,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
241,ba_14692168,2025-09,본죽&비빔밥 해운대장산역점,본그룹,백반·죽·국수,부산광역시,해운대구,0.388,Watch,55.59,55.59,Backlog,growth_alpha_direction_risk;stability_risk,model_probability,growth_alpha,0.388,1,98.93349196746696,4.103698736744058,38.49081578947369,77.2575514931526,25.752002545114628,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
242,ba_14691171,2025-09,본죽 부산서면점,본그룹,백반·죽·국수,부산광역시,부산진구,0.388,Watch,54.84,54.84,Backlog,growth_alpha_direction_risk;stability_risk,model_probability,growth_alpha,0.388,1,98.75556586890724,0.1873664207116359,15.24768421052632,98.0070543720343,32.37348656643812,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
243,ba_14720368,2025-09,본죽&비빔밥 김포마산점,본그룹,백반·죽·국수,경기도,김포시,0.388,Watch,54.6,54.6,Backlog,growth_alpha_direction_risk,model_probability,growth_alpha,0.388,1,96.27682910840912,0.0041735516875002,14.160394736842106,93.66514278090052,47.23507216250097,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
244,ba_14117511,2025-09,굽네치킨 논현1동점,굽네치킨,치킨,서울특별시,강남구,0.388,Watch,53.91,53.91,Backlog,stability_risk,model_probability,review_growth,0.388,1,95.70637917279934,33.18298940145117,12.109368421052634,37.7495,13.303320863328606,83.68519070321813,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
245,ba_13227696,2025-09,본죽 부산온천장점,본그룹,백반·죽·국수,부산광역시,동래구,0.388,Watch,53.36,53.36,Backlog,growth_alpha_direction_risk,model_probability,growth_alpha,0.388,1,94.53548924021796,3.382500137039932,34.21052631578947,64.17914239089158,46.70270010792983,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
246,ba_14689536,2025-09,본죽&비빔밥 파주운정신도시점,본그룹,백반·죽·국수,경기도,파주시,0.388,Watch,51.72,51.72,Backlog,growth_alpha_direction_risk;stability_risk,model_probability,growth_alpha,0.388,1,98.4384726829935,1.6261498675299226,23.786736842105267,65.32303652741524,34.898474169180645,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
247,ba_14730330,2025-09,본죽&비빔밥 동탄꼬모점,본그룹,백반·죽·국수,경기도,화성시,0.388,Watch,51.27,51.27,Backlog,growth_alpha_direction_risk,model_probability,growth_alpha,0.388,1,94.7184701435842,0.593348245420583,17.65705263157895,72.07625016678013,45.116209628691976,50.0,calibrated_model_probability,composite_is_explanation_index_not_predictive_rank
