platform_shop_id,year_month,review_id,rating,sentiment_score,positive_hits,negative_hits,review_length,token_count,exclamation_count,question_count,positive_hit_count,negative_hit_count,sentiment_abs,mixed_sentiment_flag,has_reply,reply_length,reply_token_count,reply_contains_coupon,reply_coupon_flag,reply_template_score,reply_ai_like_score,taste,portion,delivery,price,service,reorder,growth_label_top30,category,brand
ba_14747382,2025-06,ba_2025061701734722,5.0,1.0,맛|맛있|맛있게|잘 먹,,11,3,0,0,4,0,1.0,0,1,203,46,1,1,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14747382,2025-06,ba_2025062201519762,5.0,0.8,맛|맛있|바삭,,13,3,0,0,3,0,0.8,0,1,188,40,0,0,0.5714285714285714,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14747382,2025-06,ba_2025062402283236,5.0,0.0,,,7,2,0,0,0,0,0.0,0,1,212,43,1,1,0.42857142857142855,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14747382,2025-06,ba_2025062703132445,5.0,0.4,맛|친절|자주|감사|감사,아쉽|늦|적|적,156,24,2,0,5,4,0.4,1,1,223,50,1,1,0.5714285714285714,0.16666666666666666,1,1,1,0,1,1,0,치킨,굽네치킨
ba_14747382,2025-06,ba_2025062802281446,5.0,1.0,맛|맛있|잘 먹,,27,6,1,0,3,0,1.0,0,1,193,38,1,1,0.42857142857142855,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14747382,2025-07,ba_2025070201995555,5.0,1.0,맛|맛있|맛있어|맛있어요,,5,1,1,0,4,0,1.0,0,1,219,45,1,1,0.42857142857142855,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14747382,2025-07,ba_2025071302868101,5.0,0.4,잘먹,,7,1,0,0,1,0,0.4,0,1,189,43,1,1,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14747382,2025-07,ba_2025071303030429,5.0,1.0,맛|맛|맛있|맛있|맛있어|감사,,99,20,1,0,6,0,1.0,0,1,231,46,1,1,0.42857142857142855,0.16666666666666666,1,0,0,0,1,1,0,치킨,굽네치킨
ba_14747382,2025-07,ba_2025071502431401,5.0,1.0,맛|맛있|맛있어|자주,,16,4,0,0,4,0,1.0,0,1,216,47,1,1,0.5714285714285714,0.16666666666666666,1,0,0,0,0,1,0,치킨,굽네치킨
ba_14747382,2025-07,ba_2025071603069058,5.0,1.0,맛|맛있|맛있어|맛있어요|좋|감사,,103,26,1,0,6,0,1.0,0,1,214,47,1,1,0.5714285714285714,0.16666666666666666,1,1,1,0,1,0,0,치킨,굽네치킨
ba_14747382,2025-07,ba_2025071601463051,5.0,0.2,맛,,32,7,2,0,1,0,0.2,0,1,208,42,1,1,0.42857142857142855,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14747382,2025-07,ba_2025071802373229,5.0,1.0,맛|맛|맛|맛있|맛있|맛있게|좋|빠르|감사,아쉽|짜|냄새|냄새,281,65,0,0,9,4,1.0,1,1,238,48,1,1,0.42857142857142855,0.16666666666666666,1,0,1,0,1,0,0,치킨,굽네치킨
ba_14747382,2025-07,ba_2025072202502035,5.0,1.0,맛|맛있|맛있게,,9,2,0,0,3,0,1.0,0,1,238,48,1,1,0.42857142857142855,0.16666666666666666,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14747382,2025-07,ba_2025072302181831,5.0,0.4,잘먹,,25,5,2,0,1,0,0.4,0,1,249,54,1,1,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14747382,2025-07,ba_2025072402671432,5.0,1.0,맛|맛|맛있|맛있|맛있게|잘 먹,,32,8,0,0,6,0,1.0,0,1,221,47,1,1,0.5714285714285714,0.3333333333333333,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-06,ba_2025060501795897,5.0,1.0,맛|좋|좋아요|빠르,,64,14,1,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025060502718232,5.0,1.0,맛|맛|맛있|맛있|맛있게|잘 먹,,38,11,1,0,6,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025060503097667,5.0,0.6,맛|맛있,,8,1,2,0,2,0,0.6,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025060701553698,5.0,1.0,맛|맛있|맛있어|맛있어요,,61,13,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025060702635733,5.0,0.0,,,66,15,0,1,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025060802380514,5.0,0.4,맛|자주,,16,3,0,0,2,0,0.4,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,1,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061002023928,5.0,0.6,최고,,13,4,0,0,1,0,0.6,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061002585920,5.0,1.0,맛|맛있|맛있어|맛있어요|빠르,,9,1,0,0,5,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061002731413,5.0,0.4,맛|빠르|따뜻,짜,36,8,1,0,3,1,0.4,1,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061100304396,5.0,1.0,맛|맛있|맛있어|맛있어요,,6,1,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061102577329,5.0,1.0,맛|맛있|맛있어|맛있어요|좋,,14,3,0,0,5,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061201812726,5.0,1.0,맛|맛있|맛있네요,,127,29,1,0,3,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061302742840,5.0,1.0,맛|맛|맛있|맛있|맛있어|맛있어요|맛있네요,짜,31,7,0,0,7,1,1.0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061402986316,5.0,1.0,맛|맛있|맛있게|감사|잘 먹,,31,6,1,0,5,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,1,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061401750549,5.0,0.6,최고,,8,1,0,0,1,0,0.6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061401823006,5.0,0.2,맛,,14,3,1,0,1,0,0.2,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061402555151,5.0,1.0,맛|맛|맛있|맛있게|좋|좋|좋았,,52,12,0,0,7,0,1.0,0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061402828165,5.0,1.0,맛|맛있|맛있어|맛있어요,,17,3,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061502483354,5.0,1.0,맛|맛있|맛있게|잘 먹,,50,11,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061503200229,5.0,1.0,맛|맛있|맛있어|맛있어요,,10,1,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061601013759,5.0,1.0,맛|맛|맛있|맛있|맛있게|잘 먹,,28,6,1,0,6,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061602097341,5.0,-0.2,잘먹,실망,30,7,0,0,1,1,0.2,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061602809399,5.0,0.2,맛,,27,6,0,0,1,0,0.2,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061701010151,5.0,1.0,맛|맛있|맛있게|잘 먹,,13,3,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061802752511,5.0,1.0,맛|맛있|맛있게|좋|감사|잘먹,,74,17,0,0,6,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,1,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061802180809,5.0,0.0,맛|감사,짜|짜,46,12,0,0,2,2,0.0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,1,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061902439360,5.0,1.0,맛|맛|맛|맛있|맛있|맛있|맛있어|맛있어요|맛있네요|감사|잘먹,적,90,17,2,0,11,1,1.0,1,0,0,0,0,0,0.0,0.0,1,1,0,0,1,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025061902832406,5.0,1.0,맛|맛|맛있|맛있|맛있어|맛있어|맛있어요|맛있어요|굿,,35,8,0,0,9,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062002382363,5.0,1.0,맛|맛있|맛있어|맛있어요,,16,5,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062002453225,5.0,1.0,맛|맛|맛있|맛있|맛있어|맛있어|맛있어요|맛있어요|바삭,,34,7,1,0,9,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062002632907,5.0,1.0,맛|맛|맛|맛있|맛있|맛있어|감사,짜,263,59,4,0,7,1,1.0,1,0,0,0,0,0,0.0,0.0,1,1,0,0,1,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062002971667,5.0,0.6,좋|좋아요,,29,8,0,0,2,0,0.6,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062203104482,5.0,1.0,맛|맛있|맛있어|맛있어요|좋|좋|좋|좋아요|빠르,,123,24,4,0,9,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062203152949,5.0,1.0,맛|맛있|맛있어|맛있어요,,6,1,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062203205647,5.0,0.2,맛,,37,10,0,0,1,0,0.2,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062200093543,5.0,0.4,맛|맛있,타,40,10,0,0,2,1,0.4,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062202479395,5.0,0.0,맛|맛있,아쉽|잘못,39,9,0,0,2,2,0.0,1,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062202708164,5.0,0.4,잘 먹,,7,2,0,0,1,0,0.4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062400966442,5.0,1.0,맛|맛있|맛있어|맛있어요|빠르,짜,25,7,2,0,5,1,1.0,1,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062401005331,5.0,1.0,맛|맛있|맛있게|잘 먹,,14,4,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062402888058,5.0,1.0,맛|맛|맛있|맛있|맛있게|맛있게|잘 먹,,38,9,1,0,7,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062502652074,5.0,0.6,맛|맛있,,30,7,0,0,2,0,0.6,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062602914896,5.0,0.8,좋|좋|좋아요,,20,5,0,0,3,0,0.8,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062701885876,5.0,1.0,맛|맛있|맛있게|잘 먹,,11,3,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062702057963,5.0,1.0,맛|맛있|맛있어|최고,,42,10,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062702977790,5.0,1.0,맛|맛있|맛있어|맛있어요,,5,1,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062801755381,5.0,1.0,맛|맛있|맛있어|맛있어요,,52,11,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062802361447,5.0,1.0,맛|맛있|맛있게|깔끔,적,199,42,2,0,4,1,1.0,1,0,0,0,0,0,0.0,0.0,1,1,1,0,0,1,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062802716535,5.0,0.6,맛|맛있|감사,기름,22,4,0,0,3,1,0.6,1,0,0,0,0,0,0.0,0.0,1,0,0,0,1,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062803034539,5.0,0.8,맛|맛있|감사,,108,22,9,0,3,0,0.8,0,0,0,0,0,0,0.0,0.0,1,0,0,0,1,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062803156439,5.0,1.0,맛|맛있|맛있어|맛있어요,,12,1,5,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062901764227,5.0,1.0,맛|맛있|맛있어|맛있어요,,18,4,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062902062271,5.0,0.2,좋,,54,12,6,0,1,0,0.2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062902166140,5.0,1.0,맛|맛있|맛있어|맛있어요|잘먹,,31,7,2,0,5,0,1.0,0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062902454266,5.0,1.0,맛|맛있|감사|바삭,,46,8,3,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,1,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062902506748,5.0,1.0,맛|맛있|맛있네요|최고,,7,2,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025062903114562,5.0,0.6,맛|맛있,,39,8,0,0,2,0,0.6,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025063003025181,5.0,0.4,잘먹,,7,1,0,0,1,0,0.4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025063003106229,5.0,1.0,맛|맛|맛있|맛있|맛있어|맛있어|맛있어요,짜,12,3,0,0,7,1,1.0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025070102997631,4.0,0.0,,,25,6,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-06,ba_2025070103014957,5.0,1.0,맛|맛있|맛있어|맛있어요,,53,12,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070202687059,5.0,0.4,맛|감사,,37,9,1,0,2,0,0.4,0,0,0,0,0,0,0.0,0.0,1,0,0,0,1,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070203055805,5.0,1.0,좋|좋|좋았|감사,,87,17,3,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070302618379,5.0,1.0,맛|맛있|맛있어|맛있어요|좋,냄새,50,12,0,0,5,1,1.0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070302785679,5.0,1.0,맛|맛있|맛있게|잘먹,,12,2,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070401227123,5.0,0.4,맛|맛있,짜,7,1,0,0,2,1,0.4,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070402825074,5.0,0.0,,,5,1,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070402939015,5.0,1.0,맛|맛있|맛있어|맛있어요|빠르,,12,3,0,0,5,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070500110216,5.0,0.0,,,17,2,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070501229669,5.0,1.0,맛|맛있|맛있어|잘 먹,,20,5,1,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070501480892,5.0,0.2,바삭,,26,7,0,0,1,0,0.2,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070501893211,5.0,0.6,좋|좋|좋아요,기름,137,30,6,0,3,1,0.6,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070502503516,5.0,1.0,맛|맛있|맛있어|맛있어요,,11,1,2,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070600007124,5.0,0.0,,,44,8,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070600096878,5.0,0.4,잘 먹,,44,9,1,0,1,0,0.4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070602030293,5.0,0.8,맛|맛있|빠르,,48,9,2,0,3,0,0.8,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070602717226,5.0,1.0,맛|맛있|맛있어|맛있어요,짜,36,8,0,0,4,1,1.0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070603068744,5.0,1.0,맛|맛있|맛있게|좋|좋았|깔끔|잘 먹,,39,10,0,0,7,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070701202489,5.0,1.0,맛|맛|맛있|맛있|맛있어|맛있어요|맛있게|좋|잘먹,,88,15,0,0,9,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070701634424,5.0,0.2,맛|맛있,부족,29,6,0,0,2,1,0.2,1,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070801382547,5.0,1.0,맛|맛|맛있|맛있|맛있어|맛있게|잘 먹,,33,8,0,0,7,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,1,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070802769760,5.0,0.8,맛|빠르|감사|바삭,,66,14,3,0,4,0,0.8,0,0,0,0,0,0,0.0,0.0,1,1,1,0,1,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070802810808,5.0,1.0,맛|맛|맛있|맛있어|맛있어요|맛집|바삭|바삭,,31,6,0,0,8,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070901685094,5.0,0.8,맛|맛있|좋|좋,적,73,19,2,0,4,1,0.8,1,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070902623671,5.0,1.0,맛|맛있|맛있어|맛있어요,,9,2,2,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070902875152,5.0,1.0,맛|맛있|맛있어|맛있어요|좋|잘 먹|바삭|부드럽,,103,20,6,0,8,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070902974403,5.0,1.0,맛|맛있|좋|좋았,,87,22,2,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070901371891,5.0,1.0,맛|좋|좋았|깔끔,,33,7,3,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,1,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025070901389021,5.0,0.4,맛|맛있,적,15,3,0,0,2,1,0.4,1,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071002665114,5.0,1.0,맛|맛있|맛있게,,9,2,0,0,3,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071002934902,5.0,0.2,맛,,49,9,3,0,1,0,0.2,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071003014598,5.0,1.0,맛|맛있|맛있게|잘 먹,,13,3,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071102568271,5.0,0.4,잘 먹,,16,4,0,0,1,0,0.4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071102753930,5.0,0.0,,,11,2,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071102242112,5.0,1.0,맛|맛있|맛있어|맛있어요,,8,2,2,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071102493829,5.0,0.2,맛,,27,6,0,0,1,0,0.2,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071200820528,5.0,1.0,맛|맛있|잘먹,,37,6,0,0,3,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071202390198,5.0,1.0,맛|최고|최고|빠르,,54,11,6,2,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071202797864,5.0,0.0,,,17,4,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071300622156,5.0,1.0,맛|맛있|맛있어|맛있어요,,7,2,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071302329628,5.0,1.0,맛|맛있|맛있어|맛있어요,,5,1,1,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071302418766,5.0,0.0,,,25,7,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071402892455,5.0,1.0,맛|맛있|맛있게|잘 먹,,11,3,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071400245673,5.0,1.0,맛|맛있|맛있어|맛있어요,,9,1,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071502408137,5.0,1.0,맛|맛있|맛있어|맛있어요|따뜻,,24,4,3,0,5,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071502921988,5.0,1.0,맛|맛있|맛있게|잘먹,,9,1,0,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071502926626,5.0,1.0,맛|맛|맛있|맛있|맛있어|맛있어요|맛있게|잘먹|따뜻|바삭|부드럽,타,160,34,0,0,11,1,1.0,1,0,0,0,0,0,0.0,0.0,1,0,1,0,0,1,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071602668537,5.0,0.6,감사|잘먹,,22,3,1,0,2,0,0.6,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071603023257,5.0,1.0,맛|맛있|맛있어|맛있어요,,27,8,2,0,4,0,1.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071602578227,5.0,1.0,맛|좋|좋아요|최고,짜,58,7,4,0,4,1,1.0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,치킨,굽네치킨
ba_14749296,2025-07,ba_2025071602653612,5.0,0.6,양 많|바삭,,58,15,1,0,2,0,0.6,0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,1,0,치킨,굽네치킨
